02:52:35.781,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:52:42.658,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:52:49.405,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:52:56.048,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:53:02.772,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:53:09.353,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:53:16.036,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:53:22.681,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:53:29.369,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:53:35.938,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:53:42.713,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:53:49.405,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:53:56.100,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:54:02.756,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:54:09.374,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:54:16.026,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:54:22.646,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:54:29.552,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:54:36.247,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:54:42.910,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:54:49.607,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:54:56.359,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:55:03.107,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:55:09.789,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:55:16.918,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:55:23.664,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:55:30.442,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:55:37.185,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:55:44.021,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:55:50.539,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:55:57.762,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:56:04.408,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:56:11.145,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:56:17.879,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:56:24.706,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:56:31.498,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:56:38.304,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:56:45.144,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:56:51.828,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
02:56:58.726,INTC,Intel Corporation Common Stock,$47.07,1.07%,up,+0.50,$46.57,NODE_002,123.193.49.198
